SAMPLE_ID,MTERFD2,KCNK5,AP3M2,PODXL2,ZNF683,SNRPD3,HAPLN3,NMI,ST7L,HIST1H2BC,C10orf35,BBS2,FAM98A,UFD1L,USF1,PLEKHG3,APOL3,ORC6L,MTAP,DBF4,HIST1H2BN,RNF148,KIF24,CLASS
TCGA-GV-A3JX-01,0.276440899,0.184814199,0.149305025,0.106352549,0.014524905,0.006912878,0.020913151,0.396779239,0.25541513,0.215087067,0.199691443,0.386238642,0.0889054,0.011589674,0.057486223,0.22632304,0.041722397,0.122224725,0.098624853,0.299919106,0.03856429,0.107069334,0.337590285,1
TCGA-GV-A3JZ-01,0.192443483,0.360551905,0.381912555,0.259380226,0.005597215,0.20871465,0.027517514,0.105463708,0.056294149,0.106256277,0.737620241,0.208217485,0.218167078,0.219108987,0.379960174,0.06158218,0.016839296,0.589270989,0.202136398,0.458381882,0.096248395,1,1,2
TCGA-GV-A3QF-01,0.129736062,0.128992105,0.1080907,0.326099582,0.000355399,0.108242604,0.001966942,0.242827786,0.213643932,0.025605264,0.242026181,0.156586041,0.339973721,0.240708172,0.130440035,0.020563158,0.02315537,0.224209553,0.001947945,0.207445975,0.045518976,0.063827864,0.158525785,1
TCGA-GV-A3QG-01,0.387301836,0.107059462,0.084699609,0.028164272,0.029977559,0.152438217,0.161761016,0.205220737,0.110031469,0.111856078,0.014298687,0.265509798,0.12925705,0.101445498,0.055158641,0.16904589,0.19073822,0.184595494,0.104301811,0.324147461,0.026012965,0,0.109303748,1
TCGA-GV-A3QH-01,0.154719104,0.347931971,0.213677385,0.577901475,0.001048266,0.197801406,0.019909984,0.226760391,0.082046424,0.114797837,0.212143566,0.364076248,0.380791889,0.282111751,0.029851261,0.16780041,0.010904146,0.237643098,0.00013204,0.253565649,0.071273063,0.015689176,0.263641307,1
TCGA-GV-A3QI-01,0.110179405,0.211164325,0.718092706,0.283527322,0.001089383,0.225356477,0.042388739,0.13966696,0.295914959,0.020425566,0.642144941,0.360158285,0.09855362,0.266476506,0.090098044,0.091622022,0.015456856,0.227849047,0.101977524,0.754217657,0.033824918,0.004446996,0.841352023,2
TCGA-GV-A3QK-01,0.114871709,0.11802141,0.183114581,0.09421587,0.023359328,0.192377575,0.027339268,0.138627411,0.197643242,0.015515794,0.211397093,0.444325992,0.292376145,0.270251175,0.056399062,0.104778976,0.272862728,0.224308653,0.005374219,0.261852225,0.013933774,0.012561048,0.101189186,1
TCGA-GV-A40E-01,0.212464195,0.145708218,0.122086389,0.127426506,0.006727938,0.318189124,0.134007255,0.31496292,0.216471776,0.089112927,0.569579157,0.121122597,0.22008174,0.277331251,0.034145171,0.204351342,0.115110109,0.442932145,0.122677228,0.472833493,0.05319141,0.067128382,0.227637963,1
TCGA-GV-A40G-01,0.054826549,0.632454109,0.068978401,0.188976055,0.000121858,0.155177136,0.007871762,0.281987408,0.277469328,0.203308939,0.502717919,0.501045368,0.064207704,0.099001965,0.147685886,0.011310555,0.032584265,0.317568155,0.219949852,0.359240367,0.013873298,0.049241651,0.314270972,1
TCGA-GV-A6ZA-01,0.153456289,0.060404398,0.267968738,0.168015886,0.007259396,0.189114017,0.053572058,0.425347406,0.253495644,0.047389332,0.205569639,0.340502966,0.1417226,0.192884477,0.118796839,0.117971491,0.13925664,0.436729008,0.002081019,0.25727119,0.064567706,0.081483626,0.16407113,1
TCGA-H4-A2HO-01,0.313240398,0.468172921,0.083875075,0.14327436,0.013540419,0.185799025,0.012308656,0.172456326,0.300372211,0.064674539,0.191788071,0.41856636,0.381896725,0.08402668,0.08908487,0.101718011,0.07442513,0.091346355,0.118036471,0.056008618,0.026578464,0.031445299,0.072763022,2
TCGA-H4-A2HQ-01,0.303483898,0.070602287,0.131543858,0.291353624,0.000679932,0.074304437,0.036880231,0.410803537,0.168993505,0.084445105,0.344405796,0.574746601,0.192319139,0.103072027,0.278748472,0.094362928,0.030256273,0.237887286,0.000621234,0.280026871,0.070151083,0.015264058,0.191809686,2
TCGA-HQ-A2OE-01,0.206787187,0.103990439,0.329257526,0.115606242,0.000688879,0.29552296,0.008553427,0.187212523,0.340948289,0.52200153,0.391988401,0.154846146,0.323548696,0.26023213,0.06122485,0.13444784,0.045733054,0.113396411,0.075050886,0.263688297,0.041664456,0,0.111249587,1
TCGA-HQ-A2OF-01,0.494938634,0.205234537,0.276907483,0.012938726,0.00045683,0.171209458,0.003689492,0.264543766,0.362538363,0.029591219,0.141699932,0.598163285,0.089028321,0.04968766,0.009687287,0.138047691,0.006951412,0.227765492,0.062329584,0.201697615,0.047674345,0.061533234,0.137943659,1
TCGA-HQ-A5ND-01,0.163285551,0.096598812,0.25250566,0.022049018,0.000335083,0.154553485,0.063736881,0.741925085,0.413691505,0.014119806,0.476717641,0.803537159,0.077680043,0.142364857,0.225257114,0.292658414,0.121406448,0.504735519,0.221438576,0.523068226,0.02861076,0.105310285,0.230237935,1
TCGA-HQ-A5NE-01,0.156594733,0.062121934,0.148485835,0.056719371,0.000321067,0.07090329,0.069410088,0.265159068,0.26158467,0.053427069,0.299244156,0.239735108,0.224110629,0.099398315,0.01174406,0.440067212,0.042953981,0.072275774,0.134776374,0.201544145,0.157638484,0.036039579,0.168880724,2
TCGA-K4-A3WS-01,0.139216068,0.023989918,0.183130612,0.02320794,0.022201467,0.13763005,0.178349282,0.259107919,0.142515206,0.007534452,0.210859226,0.457791922,0.187613466,0.181891384,0.08162196,0.382975955,0.091128899,0.304702654,0.022073213,0.176483236,0.005095859,0.008038736,0.100782275,1
TCGA-K4-A3WU-01,0.564207519,0.061890126,0.21031061,0.031421163,0.004471636,0.04783979,0.055612616,0.120551693,0.386833619,0.038242778,0.225461689,0.584514407,0.174607068,0.130322933,0.094594664,0.083184922,0.097889294,0.189246713,0.049016441,0.120029396,0.031817555,0.039038833,0.18822674,1
TCGA-K4-A3WV-01,0.095913314,0.0188938,0.109616045,0.240078604,0,0.089500938,0.016492014,0.253071906,0.097800133,0.08726244,1,0.356089746,0.381717406,0.216745846,0.099224159,0.32077063,0.0115465,0.170251914,0.01684487,0.380495542,0.047269583,0,0.133996385,1
TCGA-K4-A4AB-01,0.285579735,0.102194513,0.094231885,0.165964668,0.000178482,0.060568692,0.02707083,0.168740378,0.500605434,0.027999167,0.112462306,0.602475003,0.183182556,0.094350466,0.038151361,0.278486123,0.043007916,0.017465357,0.006657484,0.045210067,0.025400253,0.040069826,0.014319482,1
TCGA-K4-A4AC-01,0.185139852,0.00283856,0.074332934,0.000283472,0.004906919,0.211483144,0.111675552,0.617931956,0.441225686,0.007853591,0.098044995,0.276074899,0.183194125,0.205191881,0.279826574,0.731682203,0.382164266,0.198267397,0.003005392,0.432480468,0.014548078,0,0.134015311,1
TCGA-K4-A54R-01,0.091809569,0.02355897,0.121225274,0.004853522,0.118196763,0.225505639,0.242127409,0.683536872,0.046268398,0.157496919,0.829457892,0.506307214,0.364737071,0.23317379,0.058737214,0.191009506,0.281988425,0.304008954,0.109524508,0.139299801,0.018759085,0,0.074320639,2
TCGA-K4-A5RH-01,0.196419491,0.062822406,0.066673325,0.211278031,0.20788632,0.226589634,0.49119382,0.567108192,0.388527673,0.018085077,0.472104616,0.379711212,0.054476477,0.43410996,0.191844267,0.120986589,0.210387327,0.186106606,0.068787385,0.153467532,0.048624447,0.004036942,0.128130479,2
TCGA-K4-A5RI-01,0.331750907,0.066424689,0.199016233,0.141186261,0.005728504,0.100360174,0.019030875,0.285063917,0.248794727,0.005587914,0.237359031,0.476990245,0.077343386,0.14573196,0.030424814,0.220455299,0.055309695,0.173008576,0.003786199,0.243531266,0.013586835,0.021433282,0.101583085,1
TCGA-K4-A5RJ-01,0.186200552,0.049949805,0.092907536,0.093712774,0.054701001,0.044884843,0.263434911,0.515208468,0.448573771,0.115902581,0.138507687,0.240059598,0.056315363,0.092088282,0.075933992,0.050780405,0.939222403,0.10060734,0.058182087,0.302603636,0.282525755,0,0.119632663,2
TCGA-K4-A6FZ-01,0.307225453,0.136798229,0.165333685,0.07630389,0.008982636,0.030427721,0.102761837,0.347771924,0.171867761,0.047175199,0.099179477,0.278149071,0.22230298,0.052987457,0.052191596,0.507620991,0.095056827,0.059217254,0.151471981,0.14892069,0.027392232,0.017284203,0.135231313,2
TCGA-K4-A6MB-01,0.122555317,0.0750376,0.376149866,0.276632801,0.000536751,0.231742146,0.025875692,0.232305471,0.103977961,0.122685584,0.33044494,0.174466832,0.194155711,0.0865263,0.080763556,0.140357003,0.021300627,0.464886988,0.080399352,0.248364373,0.120304924,0.018074185,0.201043254,2
TCGA-K4-A83P-01,0.437544415,0.070812563,0.162699372,0.099793967,0.010615704,0.10721133,0.115151523,0.117761562,0.177813526,0.034381166,0.251655914,0.371585428,0.25534681,0.097201566,0.062173852,0.146351433,0.109648209,0.155999014,0.070352804,0.125299057,0.032045664,0.01444395,0.056957013,2
TCGA-K4-AAQO-01,0.353079709,0.086449707,0.196509751,0.11656514,0.002489618,0.138820773,0.037441527,0.119019166,0.289102276,0.017685261,0.166718067,0.698669142,0.320994849,0.075516755,0.029204551,0.346043943,0.071473303,0.197036096,0.050331799,0.128531466,0.017714556,0.009315762,0.071095988,1
TCGA-KQ-A41N-01,0.113574939,0.228583265,0.357107508,0.291456673,0.002401868,0.172760226,0.013489196,0.314350891,0.101604296,0.074223049,0.775802016,0.228237948,0.143765678,0.18568101,0.065734305,0.089920094,0.021847412,0.275860043,0.074830878,0.128503635,0.140141428,0.010783588,0.15775573,2
TCGA-KQ-A41O-01,0.224728539,0.033042593,0.168377799,0.289150544,0.00046928,0.40176731,0.001491757,0.131417252,0.414896571,0.061512704,0.348922975,0.448563175,0.21404853,0.310553575,0.044832118,0.433516518,0.004532001,0.335253929,0.000108041,0.270052126,0.190324446,0,0.087371836,1
TCGA-KQ-A41P-01,0.250285589,0.232466476,0.26499039,0.172173642,0.007920205,0.184252114,0.079774903,0.134726545,0.283327242,0.006693134,0.267756961,0.342772132,0.158260422,0.158923671,0.057388077,0.121113076,0.034929965,0.150919657,0.043766818,0.174035671,0.008898391,0.009357604,0.07151248,1
TCGA-KQ-A41Q-01,0.204182327,0.00249475,0.249339469,0.170580179,0,0.27079039,0.010279631,0.341863554,0.250309762,0.036255586,0.524915917,0.421304567,0.132435332,0.148171753,0.086656876,0.162829601,0.031500428,0.43533578,0.087938866,0.109765206,0.04138489,0,0.133504307,1
TCGA-KQ-A41R-01,0.084368499,0.166049492,0.07958923,0.295127387,0.001316064,0.356697301,0.005383469,0.133196881,0.198727305,0.258663446,0.385890322,0.092483217,0.442911397,0.636906357,0.119924768,0.084196825,0.065662244,0.203835776,0.046893748,0.246855916,0.046821321,0.251127231,0.079041635,2
TCGA-KQ-A41S-01,0.274579823,0.288839326,0.243005855,0.284338698,0.00201497,0.050585139,0.046298382,0.169766836,0.341599721,0.053778463,0.283266017,0.253760425,0.068491689,0.03175527,0.050988924,0.188425195,0.061281883,0.047248834,0.078546002,0.224177368,0.019116633,0.075391393,0.19780216,1
TCGA-LC-A66R-01,0.169483208,0.226431046,0.279783073,0.012461772,0.01352577,0.157293691,0.097684149,0.380332189,0.137210927,0.020439276,0.041404466,0.427276375,0.101716573,0.137971359,0.022645571,0.431174676,0.135327089,0.24777396,0.157878536,0.245197169,0.015398979,0,0.21868119,1
TCGA-LT-A5Z6-01,0.300424684,0.500070972,0.278881677,0.065176007,0.023237618,0.363075253,0.026470855,0.10065789,0.191387508,0.26017078,0.208566808,0.206784763,0.13844685,0.348719052,0.03803283,0.141935675,0.032654962,0.179429992,0.070613461,0.572651707,0.201171846,0.017389645,0.443609528,2
TCGA-LT-A8JT-01,0.400790189,0.045636957,1,0.046847058,0.001065153,0.09378291,0.009870985,0.170490961,0.264120778,0.002718828,0.21846491,0.797747547,0.118982372,0.115444866,0.042040982,0.278562905,0.07696751,0.082439021,0.046613548,0.070062639,0,0,0.008908985,1
TCGA-MV-A51V-01,0.089080207,0.620661822,0.090043043,0.242562627,0.000229253,0.07923192,0.013279561,0.124081906,0.063389948,0.071294288,0.366468483,0.375791743,0.145486271,0.32302924,0.061675569,0.10868959,0.033061164,0.107817021,0.069166775,0.11244894,0.009787487,0.020586394,0.148950365,2
TCGA-PQ-A6FI-01,0.509807837,0.051127351,0.269900185,0.05032122,0.004206522,0.173880226,0.127726942,0.544701225,0.098176405,0.06874767,0.152624153,0.276803682,0.149036783,0.107243046,0.054300237,0.481490956,0.143474115,0.258064159,0.100042356,0.470995831,0.029931143,0,0.1268991,1
TCGA-PQ-A6FN-01,0.241528346,0.028013426,0.040302652,0.107186378,0.00208602,0.207595936,0.051016013,0.184300886,0.315157889,0.075882385,0.177752793,0.279088659,0.303352192,0.374764083,0.095155609,0.283715363,0.030724926,0.23224701,0.217662913,0.573364188,0.115775095,0.018731945,0.053054334,1
TCGA-R3-A69X-01,0.164121499,0.276440771,0.128626343,0.12350522,0.000993395,0.056856364,0.053602182,0.242694825,0.191387508,0.02963235,0.335608235,0.360247124,0.214196034,0.147580968,0.025968585,0.131777655,0.089959495,0.181880286,0.010582497,0.137916187,0.024234772,0.01911522,0.112847659,1
TCGA-S5-A6DX-01,0.143460485,0.469310095,0.069258726,0.024178444,0.085867547,0.494369785,0.196359237,0.308514525,0.171274345,0.239068895,0.13428594,0.183367326,0.28703418,0.535773638,0.115777701,0.150581298,0.164208681,0.234796404,0.005483667,0.121768456,0.14036211,0,0.041658224,2
TCGA-S5-AA26-01,0.184826169,0.081938359,0.352611213,0.067963103,0.001341823,0.173837792,0.019523012,0.051753262,0.306243385,0.038527365,0.222061965,0.604274375,0.00914497,0.170911378,0.091875251,0.409827334,0.038476158,0.324050456,0.000796225,0.289287543,0.042009803,0.024097797,0.065209736,1
TCGA-SY-A9G0-01,0.331383866,0.020195292,0.331243228,0.098595778,0.000246215,0.058164101,0.075302537,0.100718848,0.314927485,0.007535403,0.193619299,0.396104321,0.192495565,0.107366438,0.027468264,0.252877395,0.057447766,0.057618701,0.099549878,0.127521587,0.024527071,0.022109453,0.07157257,1
TCGA-SY-A9G5-01,0.183409746,0.030614155,0.295895584,0.056646369,0.222030701,0.165483445,0.443165491,0.668690262,0.287202681,0.020329594,0.173563746,0.259032058,0.094519525,0.1854604,0.150101046,0.207762067,0.422512794,0.124150372,0.074803431,0.155445146,0.003014758,0.019024841,0.16448987,2
TCGA-UY-A78K-01,0.332619193,0.436530566,0.073379336,0.332689295,0.01486789,0.122351253,0.098338489,0.378572606,0.093411008,0.123639754,0.753761882,0.384998656,0.073180876,0.356425435,0.059595618,0.091078286,0.1713108,0.326018205,0.108310251,0.35174102,0.102520344,0.399153447,0.295130778,2
TCGA-UY-A78L-01,0.167994024,0.092924194,0.138100664,0.286256494,0.001090427,0.364465287,0.037831885,0.292977746,0.175668609,0.245885184,0.181361123,0.176755574,0.212353678,0.350956932,0.059654506,0.113860032,0.016762516,0.19726992,0.057998646,0.241847869,0.161828271,0.020983059,0.242392036,1
TCGA-UY-A78M-01,0.142697299,0.094771933,0.217657422,0.462749083,0.00124315,0.346441141,0.078732521,0.05770868,0.220585907,0.013885147,0.513169674,0.30637437,0.168145806,0.189549158,0.253601826,0.203535031,0.005494721,0.240732036,0.032065909,0.209191396,0.093511082,0.02392206,0.121226004,1
TCGA-UY-A78N-01,0.146324052,0.020778211,0.391173139,0.28763952,0.000724404,0.240747146,0.047256097,0.134352209,0.710215627,0.033965103,0.837072597,0.230463448,0.11142553,0.228683074,0.07134753,0.279013492,0.011765214,0.234510116,0.071269664,0.385507565,0.020617381,0,0.366704531,1
TCGA-UY-A78O-01,0.219458994,0.330900276,0.197541445,0.056685961,0.000213858,0.499016947,0.022564064,0.013714807,0.241095234,0.136017804,0.034871809,0.376708745,0.108528663,0.408393975,0.048386532,0.164145195,0.035974195,0.134354425,0.053538812,0.096633595,0.030435106,0,0.092886663,1
TCGA-UY-A78P-01,0.369864963,0.024821367,0.109045531,0.027101999,0.034246371,0.363417297,0.175377034,0.800800138,0.228104723,0.226268443,0.237263185,0.3103488,0.18666192,0.278009906,0.070964759,0.208542008,0.274067142,0.221938676,0.017125938,0.397550574,0.069226974,0.034946659,0.152579443,1
TCGA-UY-A8OB-01,0.171818041,0.145980063,0.037425418,0.017152671,0.006934191,0.248121654,0.115960046,0.471470494,0.126121669,0.032575218,0.49607408,0.163864841,0.378319025,0.19090086,0.03831519,0.252089372,0.236103109,0.264225842,0.10328385,0.237965003,0.065786765,0.031133992,0.14593047,2
TCGA-UY-A8OC-01,0.23956217,0.026033432,0.354412773,0.002703702,0,0.157415849,0.077274827,0.157904276,0.308976747,0.02889588,0.167844542,0.255276716,0.090799528,0.222530307,0.058476748,0.443655748,0.015801148,0.15438362,0.00885509,0.103513497,0.024126553,0.019029862,0.069676412,1
TCGA-UY-A8OD-01,0.399871778,0.120311569,0.268990157,0.032522594,0.014257703,0.156003955,0.094033675,0.199966944,0.210017131,0.237741459,0.335617256,0.174233441,0.172006945,0.133116076,0.036655004,0.278989245,0.066358939,0.098595547,0.037928393,0.190921329,0.068724603,0,0.045848579,1
TCGA-UY-A9PA-01,0.245625623,0.075748165,0.090216911,0.062452475,0.041316698,0.072108158,0.066968121,0.51547439,0.2584999,0.067479195,0.091274752,0.298469931,0.14902319,0.072933565,0.055479505,0.365279787,0.243858127,0.046144291,0.102946846,0.052901848,0.006532949,0,0.077777135,1
TCGA-UY-A9PB-01,0.264865363,0.058673069,0.17706869,0.115109437,0.065320843,0.156375574,0.272202822,0.51402614,0.407062813,0.068595431,0.398021079,0.513384996,0.101116433,0.157179359,0.056633859,0.15244669,0.16854511,0.123226735,0.205570715,0.203779398,0.023385463,0.018445744,0.15689341,2
TCGA-UY-A9PD-01,0.228693229,0.097810002,0.279727172,0.109724855,0.001120248,0.134932279,0.073572306,0.195967891,0.253981317,0.075373204,0.519166268,0.275503467,0.531000318,0.151981944,0.093292335,0.096495641,0.034761401,0.220436632,0.083916703,0.16033153,0.09565478,0,0.087548559,1
TCGA-UY-A9PE-01,0.119298838,0.039960173,0.215212595,0.209659619,0.001346967,1,0.032417491,0.309958275,0.031251818,0.183146166,0.836135559,0.297171974,0.627080496,0.194926052,0.217270253,0.091252257,0.045884721,0.314216894,0.054122923,0.22346091,0.062297752,0.060477136,0.175431518,1
TCGA-UY-A9PF-01,0.176531365,0.732696956,0.047635489,0.077671513,0.002033273,0.053955424,0.02079943,0.139443586,0.089133272,0.065442075,0.626219799,0.308471881,0.183821741,0.121367675,0.044719627,0.174999505,0.025790886,0.123154839,0.171251871,0.082738611,0.072339342,0,0.081985707,2
TCGA-UY-A9PH-01,0.083068495,0.061240793,0.227453171,0.027006435,0.021196666,0.262924677,0.229758934,0.567206379,0.137244079,0.188427383,0.443590911,0.29828096,0.081588614,0.239412558,1,0.172750608,0.177538335,0.392922957,0.097955188,0.220008236,0.021546264,0.108766457,0.221142765,2
TCGA-XF-A8HB-01,0.229645595,0.175407622,0.312625057,0.086108624,0.000128009,0.144780816,0.00647141,0.190124979,0.369419007,0.122454967,0.376986767,0.609823067,0.051538541,0.214036834,0.015051522,0.364608957,0.029324643,0.242125912,0.090711334,0.191622678,0.211338631,0.005747453,0.194994001,1
TCGA-XF-A8HC-01,0.026671916,0.425444807,0.16128665,0.083585116,0.000441583,0.071363635,0.000514845,0.076132141,0.33745078,0.015589655,0.443590911,0.365210079,0.135399877,0.053912148,0.214007259,0.10123853,0.014869654,0.345108865,0.11074832,0.336613506,0.009426756,0,0.275173212,1
TCGA-XF-A8HD-01,0.456840747,1,0.172792298,0.031593852,0.267953717,0.349266214,0.213896841,0.876497804,0.219254865,0.147429005,0.373919686,0.447715437,0.141470686,0.224427924,0.122779322,0.32914388,0.366398751,0.174925803,0.090518512,0.185615884,0.083190986,0.018311849,0.198324993,2
TCGA-XF-A8HE-01,0.3835716,0.023829301,0.219269495,0.118362532,0.036020756,0.134700821,0.194911881,0.508388601,0.285501996,0.032855129,0.13259679,0.188526781,0.176038726,0.130199541,0.084024285,0.274178264,0.209957469,0.174513211,0.004790394,0.714490439,0.038445991,0.064691489,0.24780963,2
TCGA-XF-A8HF-01,0.170013558,0.022149009,0.143429712,0.105694011,0.008880497,0.251488082,0.035746409,0.122012217,0.09187774,0.100301435,0.404102243,0.147327932,0.226149658,0.204395443,0.042749902,0.16329514,0.046659952,0.283328809,0.00311933,0.160465915,0.003008923,0.028479519,0.08087439,1
TCGA-XF-A8HG-01,0.150853047,0.004649054,0.299376627,0.233996542,0,0.033057341,1.26E-05,0.052143963,0.088329508,0.031214813,0.660924046,0.408788766,0.380988561,0.061206851,0.028741904,0.308956346,0.016700335,0.279669237,0.098251369,0.229836668,0.013004361,0,0.146908712,1
TCGA-XF-A8HH-01,0.15380231,0.022371734,0.37460027,0.020097053,0.007463935,0.121646592,0.030654997,0.080341067,0.226941097,0.068980031,0.348911699,0.348698015,0.34397658,0.159875284,0.03366229,0.179680564,0.058059435,0.201746257,0.077831866,0.156286447,0.063731128,0.009575184,0.152109839,1
TCGA-XF-A8HI-01,0.341597954,0.193245096,0.370226874,0.087743632,0.000907434,0.100950392,0.021463574,0.264809688,0.280935343,0.047389332,0.173180361,0.886285697,0.138483871,0.108690096,0.105601418,0.455094205,0.044423744,0.116026122,0.001658156,0.12216048,0.018079,0.008149199,0.051167758,1
TCGA-XF-A9SH-01,0.294338595,0.062121934,0.271915482,0.054851797,0.000342948,0.111121684,0.01154637,0.150676525,0.176384686,0.004263727,0.217792859,0.377534649,0.15795963,0.136094307,0.040394386,0.204123017,0.076115769,0.062200615,0.060238682,0.071788976,0.004880481,0,0.030960723,1
TCGA-XF-A9SI-01,0.329252764,0.219668902,0.064534307,0.122421578,0.063674691,0.752877473,1,0.491107785,0.308477813,0.217300518,0.3233027,0.305888766,0.207017497,0.122253853,0.285029849,0.167619164,0.333161805,0.13151097,0.080550483,0.28167369,0.134628075,0.024504504,0.281709812,2
TCGA-XF-A9SJ-01,0.218825162,0.188919799,0.058539795,0.072649013,0.074322863,0.137275148,0.142967849,0.381063678,0.065776377,0.052784986,0.616807694,0.173653727,0.218528608,0.157267229,0.06601289,0.29526091,0.145639626,0.090688928,0.121207611,0.178143573,0.076723287,0.043224733,0.126942867,1
TCGA-XF-A9SK-01,0.146854402,0.153483389,0.143616733,0.119299735,0.01547271,0.078253367,0.096888816,0.364116287,0.242626845,0.01257776,0.468958603,0.357212283,0.15693838,0.067672398,0.110278476,0.135008347,0.07519144,0.051987429,0.006643891,0.073053313,0.011589021,0.009140024,0.037760277,1
TCGA-XF-A9SL-01,0.436941303,0.32566154,0.100857745,0.023683701,0.004161715,0.117175596,0.104622366,0.169436275,0.310206676,0.015170343,0.245340208,0.362794101,0.115662081,0.134581822,0.06223274,0.286917969,0.127968676,0.030667215,0.065194207,0.075923914,0.019741547,0.008897339,0.05825901,1
TCGA-XF-A9SM-01,0.224616972,0.100636787,0.125259157,0.019055932,0.076842788,0.118367604,0.192781844,0.660434418,0.187568427,0.115794801,0.217314755,0.345316099,0.175104533,0.107072915,0.09610461,0.195701274,0.188076615,0.27523824,0.122161298,0.208735758,0.129261138,0.016313462,0.302062459,1
TCGA-XF-A9SP-01,0.230006169,0.017151839,0.09339461,0.151415232,0.004480881,0.34449175,0.06323405,0.195960118,0.221025168,0.078834208,0.312673912,0.245923744,0.231491623,0.138741624,0.074208879,0.268773234,0.068725591,0.06546314,0.079019545,0.240376785,0.069564364,0.027435136,0.174150458,1
TCGA-XF-A9ST-01,0.508140792,0.500834695,0.087561634,0.133336096,0.000400243,0.870090359,0.048336623,0.028466708,0.107445633,0.194440077,0.821660515,0.020757528,0.282898278,0.602814681,0.204935501,0.181797719,0,0.445214682,0.108920854,1,0.042718004,0.017970416,0.245706468,2
TCGA-XF-A9SU-01,0.347695362,0.027487097,0.180036763,0.088383079,0.002277624,0.257342683,0.1045254,0.189706868,0.199496425,0.015838816,0.346133285,0.241718182,0.159462437,0.242201961,0.079033912,0.297564362,0.065620881,0.239834308,0.00780798,0.194309593,0.003601477,0.011362685,0.073253089,1
TCGA-XF-A9SV-01,0.24862016,0.023034154,0.230426176,0.094638913,0.001770023,0.189547358,0.01566752,0.097684886,0.171620781,0.051090464,0.118979853,0.270054907,0.081894035,0.131233416,0.029393295,0.167670285,0.035508516,0.188223976,0.033489579,0.088288176,0.055416273,0.031788405,0.025836956,1
TCGA-XF-A9SW-01,0.49582794,0.12057063,0.155144577,0.03332117,0.001935459,0.159756146,0.101049786,0.265220026,0.264407541,0.016442226,0.261733304,0.373941175,0.209791154,0.162498296,0.069272109,0.325129003,0.114682684,0.023960547,0.051622404,0.129327442,0.060595419,0,0.075496777,1
TCGA-XF-A9SX-01,0.395582087,0.071698415,0.106219265,0.099452061,0.041556389,0.053462933,0.210164374,0.454656063,0.253978002,0.026299652,0.891947413,0.216487068,0.173013444,0.080508517,0.070979859,0.244118216,0.197736254,0.044001595,0.100928295,0.129320285,0.030922093,0.024389019,0.114502509,1
TCGA-XF-A9SY-01,0.251740817,0.020441735,0.047155813,0.047287457,0.041739419,0.090401052,0.530800035,0.428473008,0.211339886,0.018040539,0.286904793,0.164992648,0.299097708,0.253772753,0.015003884,0.228400188,0.207622988,0.27879936,1,0.374224749,0.012638325,0.019937002,0.33950182,2
TCGA-XF-A9SZ-01,0.166022997,0.017808842,0.155789488,0.009487104,0.001695358,0.068195232,0.075450838,0.275357777,0.063024284,0.033851855,0.642860969,0.193214936,0.217406419,0.086589866,0.17389025,0.128795695,0.024561735,0.301674601,0.142078422,0.136514283,0.03619036,0.038059724,0.092554037,1
TCGA-XF-A9T0-01,0.105024662,0.021044269,0.056004541,0.037446276,0.008120904,0.924903463,0.072554166,0,0.222812047,0.059797814,0.362641397,0.322154639,0.451478209,1,0.034618615,0.085126692,0.02619479,0.364137345,0.063082546,0.119380529,0.078924809,0,0.131830531,2
TCGA-XF-A9T2-01,0.250587953,0.001586155,0.288739081,0.102205531,0.000702671,0.22456952,0.063423168,0.191704963,0.319807422,0.005135793,0.194563103,0.371723204,0.023374497,0.11042693,0.041316208,0.128343087,0.030256138,0.301485469,0.073756807,0.237950689,0.044999098,0.110421737,0.207222623,1
TCGA-XF-A9T3-01,0.220335366,0.126776299,0.070161766,0.008379187,0.034391267,0.039019956,0.125135248,0.409948497,0.194074457,0.101689102,0.278157974,0.259825589,0.188330741,0.205421838,0.049750013,0.28706345,0.155862947,0.141483142,0.091132589,0.240045195,0.08438299,0.035497304,0.18411268,2
TCGA-XF-A9T4-01,0.290272039,0.014456065,0.187996837,0.00225878,0.000316146,0.084078392,0.209515559,0.261508987,0.447481421,0.023803357,0.127364711,0.328767897,0.128455322,0.13976428,0.044292312,0.549786284,0.112837674,0.133693111,0.001978675,0.12564178,0.005998218,0,0.067508428,1
TCGA-XF-A9T5-01,0.341639994,0.058913961,0.107008449,0.088562709,0.017751452,0.239894609,0.082783692,0.678570274,0.397906302,0.051166702,0.218717493,0.546254031,0.111026401,0.368521577,0.148126036,0.198924086,0.777885065,0.331361828,0.015610027,0.520862396,0.067776092,0.058318075,0.261862254,2
TCGA-XF-A9T6-01,0.489331153,0.193081921,0.100989686,0.041083364,0.002886954,0.819420352,0.046269328,0.271519096,0.283741639,0.132652851,0.286220338,0.211979603,0.118770081,0.227991332,0.094485948,0.35766021,0.035975817,0.234110477,0.118759119,0.255927335,0.077032561,0.016202999,0.154961765,1
TCGA-XF-A9T8-01,0.10047303,0.048344641,0.089380457,0.054586256,0.041172436,0.146660769,0.514592145,0.663805486,0.233160364,0.030789479,0.232337814,0.266660945,0.093889596,0.160875506,0.102220648,0.449749793,0.261370109,0.216760219,0.008901298,0.25973625,0.009847432,0.046603914,0.11760284,2
